"longitude","latitude","attack_type","location_description","nearest_country","eez_country","shore_distance","shore_longitude","shore_latitude","attack_description","vessel_name","vessel_type","vessel_status","data_source"
104.6417,1.4533,"Boarded","Around 13 nm NNE of Pulau Bintan, Indonesia","IDN","IDN",26.2478391679466,104.575694207,1.22540924700007,NA,"Vinalines Glory",NA,"Anchored","mappingpiracy"
105.1167,1.7333,"Hijacked","Around 44nm NE of Pulau Bintan, Indonesia","IDN","IDN",81.8425016613057,104.586924675,1.21991608300004,NA,"Oriental Glory",NA,"Underway","mappingpiracy"
104.7167,1.4833,"Boarded","Around 17nm NNE of Pulau Bintan, Indonesia","IDN","IDN",32.5080491549791,104.586924675,1.21991608300004,NA,"Stella Kosan",NA,"Anchored","mappingpiracy"
98.7517,3.9183,"Boarded","Belawan anchorage, Indonesia","IDN","IDN",7.43190852407274,98.7002687980001,3.87530434500007,NA,"JBU Opal",NA,"Anchored","mappingpiracy"
117.5783,-0.2567,"Boarded","Muara Berau Anchorage, Indonesia","IDN","IDN",12.5623443453639,117.495371941,-0.333754164999959,NA,"Sea Dias",NA,"Anchored","mappingpiracy"
104.6333,-5.5667,"Boarded","Teluk Semangka Anchorage, Indonesia","IDN","IDN",7.6819075048848,104.642263217,-5.49781666499996,NA,"BW Tokyo",NA,"Anchored","mappingpiracy"
117.6833,-0.2833,"Boarded","Muara Berau Anchorage, Indonesia","IDN","IDN",16.1004740017791,117.630137566,-0.418715101999908,NA,"Giuseppe Mauro",NA,"Anchored","mappingpiracy"
98.7667,3.9,"Boarded","Belawan Outer Anchorage, Indonesia","IDN","IDN",7.86733992083215,98.7002687980001,3.87530434500007,NA,"Bomar Prelude",NA,"Anchored","mappingpiracy"
104.7667,1.55,"Boarded","Around 23nm of Tg. Berakit, Indonesia","IDN","IDN",41.6226373908341,104.586924675,1.21991608300004,NA,"Challenge Procyon",NA,NA,"mappingpiracy"
117.6667,-0.2333,"Boarded","Samarinda Anchorage, Indonesia","IDN","IDN",20.9022322229361,117.630137566,-0.418715101999908,NA,"Lake Dahlia",NA,"Anchored","mappingpiracy"
104.6167,1.4333,"Boarded","Around 13nm NNE of Bintan Island, Indonesia","IDN","IDN",23.4360961660016,104.575694207,1.22540924700007,NA,"Zealand Amsterdam",NA,"Anchored","mappingpiracy"
106.8833,-6.0833,"Boarded","Berth 114, Jakarta Port, Indonesia","IDN","IDN",5.48144834672305,106.837738477,-6.10271575299993,NA,"Port Hainan",NA,"Berthed","mappingpiracy"
106.8833,-6.0167,"Attempted","Tanhung Priok Anchorage, Jakarta, Indonesia","IDN","IDN",10.7666654323466,106.837738477,-6.10271575299993,NA,"Bro Vario",NA,"Anchored","mappingpiracy"
104.7333,1.4667,"Boarded","Around 18nm NE of Tg. Berakit, Bintan Island, Indonesia","IDN","IDN",31.7805539087974,104.586924675,1.21991608300004,NA,"Name Withheld",NA,"Anchored","mappingpiracy"
104.8333,1.4333,"Hijacked","20nm NE of Tg Berakit, Bintan Island, Indonesia","IDN","IDN",36.173526416103,104.586924675,1.21991608300004,NA,"Orapin 2",NA,"Underway","mappingpiracy"
104.5667,1.4,"Boarded","Around 10nm North of Tg. Berakit, Bintan Island, Indonesia","IDN","IDN",19.331280335189,104.575694207,1.22540924700007,NA,"Zilos",NA,"Anchored","mappingpiracy"
104.6757,1.4053,"Boarded","Around 16nm NE of Tg. Beerakit, Bintan Island, Indonesia","IDN","IDN",22.7554858982329,104.586924675,1.21991608300004,NA,"Stena Superior",NA,"Anchored","mappingpiracy"
104.591,1.4035,"Boarded","Around 10 nm North of Bintan Island, Indonesia","IDN","IDN",19.7658943634939,104.575694207,1.22540924700007,NA,"Sentek 23",NA,"Anchored","mappingpiracy"
105.4495,3.2176667,"Hijacked","Vicinity of Anambas Islands, South China Sea","IDN","IDN",31.7994252614734,105.688731316,3.05996328300006,NA,"Sunrise 689",NA,"Underway","mappingpiracy"
104.5667,-5.5833,"Boarded","Teluk Semangka Anchorage, Indonesia","IDN","IDN",4.52797852955734,104.533213738,-5.55982838299991,NA,"Name Withheld",NA,"Anchored","mappingpiracy"
112.8928,-5.192,"Hijacked","Enroute from Sampit to Surabaya, Indonesia","IDN","IDN",62.7729209672419,112.700694207,-5.72600676899992,NA,"Srikandi 515",NA,"Underway","mappingpiracy"
114.4167,-3.7,"Boarded","Taboneo Anchorage, Indonesia","IDN","IDN",20.1590537458342,114.536875847,-3.56340911299992,NA,"Venus",NA,"Anchored","mappingpiracy"
104.6167,1.4667,"Boarded","Around 14 nm NNE of  Bintan Island, Indonesia","IDN","IDN",27.0681567330981,104.575694207,1.22540924700007,NA,"Veronique D",NA,"Anchored","mappingpiracy"
106.7667,-5.95,"Boarded","Bay of Jakarta, Indonesia","IDN","IDN",10.2806569448203,106.70582116,-6.02019622199992,NA,"Tangguh Towuti",NA,"Anchored","mappingpiracy"
105.3,-5.5,"Boarded","Tarahan Anchorage, Indonesia","IDN","IDN",3.94339160110124,105.310720248,-5.46599700299993,NA,"Bulk Singapore",NA,"Anchored","mappingpiracy"
103.4667,1.1333,"Boarded","Around 3nm East of Pulau Karimun Kecil, Indonesia","IDN","IDN",8.46949613795098,103.391368035,1.12246328300006,NA,"SC Tianjin",NA,"Underway","mappingpiracy"
103.4833,1.1333,"Boarded","Around 4nm East of Pulau Karimun, Kecil, Indonesia","IDN","IDN",10.3017764370206,103.391368035,1.12246328300006,NA,"Spar Taurus",NA,"Underway","mappingpiracy"
104.5833,1.4167,"Boarded","Around 11nm NNE of Tg. Berakit, Bintan Island, Indonesia","IDN","IDN",21.1688792070415,104.575694207,1.22540924700007,NA,"Aruna Hulya",NA,"Anchored","mappingpiracy"
103.5333,1.1,"Boarded","Pulau Karimun Kecil, Indonesia","IDN","IDN",12.9900119660479,103.431407097,1.04271067900004,NA,"Glory Sun",NA,"Underway","mappingpiracy"
104.5833,1.4,"Boarded","Around 10nm Noth of Tg. Berakit, Bintan Island, Indonesia","IDN","IDN",19.3238955979983,104.575694207,1.22540924700007,NA,"Fred",NA,"Anchored","mappingpiracy"
103.6,1.08,"Boarded","Around 11nm ENE of Pulau Karimun Besar, Indonesia","IDN","IDN",18.9772455047522,103.443125847,1.01276276200008,NA,"Pavian",NA,"Underway","mappingpiracy"
117.6,-1.0167,"Boarded","Muara Berau Anchorage, Samarinda, Indonesia","IDN","IDN",23.0258723293626,117.446543816,-0.877048434999949,NA,"Vishva Nidhi",NA,"Anchored","mappingpiracy"
104.6333,1.4667,"Boarded","Around 14nm NNE of Tg. Berakit, Bintan Island, Indonesia","IDN","IDN",27.4401006001084,104.575694207,1.22540924700007,NA,"Galissas",NA,"Anchored","mappingpiracy"
104.2,1.0667,"Boarded","Tanjung Uban Anchorage, Indonesia","IDN","IDN",3.77611495869432,104.232758009,1.07558828300006,NA,"Ayame",NA,"Berthed","mappingpiracy"
103.4667,1.0167,"Boarded","Around 2nm SW of Tanjung Piai, Johor, Malaysia","IDN","IDN",2.65972676596428,103.443125847,1.01276276200008,NA,"Ephesos",NA,"Anchored","mappingpiracy"
104.9167,1.6333,"Boarded","Around 30nmof Tg. Berakit, Bintan Island, Indonesia","IDN","IDN",58.6192433874824,104.586924675,1.21991608300004,NA,"Berge Kangchenjunga",NA,"Anchored","mappingpiracy"
117.5833,-1.2333,"Boarded","Muara Berau Anchorage, Samarinda, Indonesia","IDN","IDN",42.2308037488614,117.446543816,-0.877048434999949,NA,"Beatrice",NA,"Anchored","mappingpiracy"
103.5,1.1333,"Boarded","Around 5nm East of Pulau Karimun Kecil, Indonesia","IDN","IDN",12.1497614733931,103.391368035,1.12246328300006,NA,"Name Withheld",NA,"Underway","mappingpiracy"
104.85,1.4833,"Boarded","Around 22nm NE of Tg. Berakit, Bintan Island, Indonesia","IDN","IDN",41.2958443684842,104.586924675,1.21991608300004,NA,"Aral Sea",NA,"Anchored","mappingpiracy"
103.5,1.1167,"Boarded","Around 5nm ESE of Pulau Karimun Kecil, Indonesia","IDN","IDN",11.0722222379911,103.42839603,1.04718659100007,NA,"Alpine Maya",NA,"Underway","mappingpiracy"
104.6833,1.4,"Boarded","Around 12nm NNE of Tg. Berakit, Bintan Island, Indonesia","IDN","IDN",22.617638810155,104.586924675,1.21991608300004,NA,"Norgas Sonoma",NA,"Anchored","mappingpiracy"
103.4833,1.1167,"Boarded","Around 4nm ESE of Pulau Karimun Kecil, Indonesia","IDN","IDN",9.81951915217844,103.42839603,1.04718659100007,NA,"Cape York",NA,"Underway","mappingpiracy"
104.65,1.4333,"Boarded","Around 13nm NNE of Tg. Berakit, Bintan Island, Indonesia","IDN","IDN",24.429673861832,104.575694207,1.22540924700007,NA,"Olympic Gemini",NA,"Anchored","mappingpiracy"
104.6667,1.4833,"Boarded","Around 16nm NNE of Tg. Berakit, Bintan Island, Indonesia","IDN","IDN",30.2613695898652,104.575694207,1.22540924700007,NA,"Gaschem Pacific",NA,"Anchored","mappingpiracy"
104.5833,1.5167,"Boarded","Around 17nm ENE of Tanjung Punggai, Johor, Malaysia","IDN","MYS",32.2205696845137,104.575694207,1.22540924700007,NA,"Semua Berjaya",NA,"Underway","mappingpiracy"
104.6667,1.39,"Boarded","Around 11 nm NNE of Pulau Bintan, Indonesia","IDN","IDN",20.7972800356153,104.586924675,1.21991608300004,NA,"Los Andes Bridge",NA,"Anchored","mappingpiracy"
103.6333,1.0333,"Boarded","13nm East of Pulau Karimun Besar, Indonesia","IDN","IDN",19.7066268964775,103.743418816,0.893744208000044,NA,"Alabra",NA,"Underway","mappingpiracy"
104.1667,1.1166667,"Boarded","Batu Ampar Anchorage, Batam, Indonesia","IDN","IDN",1.6972880467829,104.151703321,1.11945221600007,NA,"Svenja",NA,"Anchored","mappingpiracy"
104.16666666667,1.1166666666667,"Boarded","Kabil Anchorage, Pulau Batam","IDN","IDN",1.69364050180225,104.151703321,1.11945221600007,"08.01.2015: 0234 LT: Posn: Kabil Port, Batam, Indonesia.
Duty watchman on routine rounds on board an anchored tanker heard the sound of a boat engine. Upon checking he found a person attempting to board. Alarm raised and crew mustered. A boat was seen departing from near the bow as the crew carried out checks throughout the tanker. Port Control informed.",NA,"Chemical Tanker","Anchored","imb"
104.166666666667,1.08,"Boarded","Tanjung Uban Anchorage, Pulau Bintan,","IDN","IDN",4.66950293325988,104.151703321,1.11945221600007,"10.01.2015: 0500 LT: Posn: 01:04.8N – 104:10.9E, Tanjung Uban Anchorage, Indonesia.
Three armed robbers boarded an anchored LPG tanker, took hostage and secured the duty AB. They entered the engine room store with intention to steal spares. Before leaving the vessel, the robbers freed the AB who reported the incident to the duty officer. Alarm raised and crew mustered. On searching the vessel no stores found missing. AB sustained slight bruises on his wrists and a mild swelling on the forehead. Remaining crew safe. Port Authority informed immediately via VHF channel.",NA,"LPG Tanker","Anchored","imb"
103.9,1.035,"Boarded","PT Idros Private Jetty, Tanjung Uncang, Batam","IDN","IDN",2.25363808199877,103.880056186,1.03148021000004,"14.01.2015: 0550 LT: Posn: 01:02.1N – 103:54.8E, PT Idros Private Jetty, Tanjung Uncang, Batam, Indonesia.
Duty AB onboard a berthed tug spotted several robbers armed with long knives. The AB raised the alarm, armed himself with a long knife and started shouting at the robbers. One of the robbers tried to attack the AB. However, seeing the alerted crew members, the robbers escaped. A search was carried out throughout the tug and barge. Ship’s property from the barge were found stolen. Incident reported to the terminal security department.",NA,"Tug and Barge","Berthed","imb"
103.51666666667,1.1166666666667,"Boarded","Around 6nm East of Pulau Karimun Kecil","IDN","IDN",12.4717790636734,103.42839603,1.04718659100007,"18.01.2015: 0632 LT: Posn: 01:07N – 103:31E, Around 6nm East of Pulau Karimun Kecil, Indonesia.
Duty crew on routine rounds onboard a bulk carrier underway noticed two robbers on the poop deck. He immediately informed the OOW  who raised the alarm and crew mustered. A search was carried out throughout the ship. No robbers found onboard, but ship’s properties were stolen from the emergency generator room. Incident reported to Singapore VTIS.",NA,"Bulk Carrier",NA,"imb"
103.53333333333,1.1,"Boarded","Around 7nm ENE of Pulau Karimun Besar","IDN","IDN",12.9932510449149,103.431407097,1.04271067900004,"22.01.2015: 0350 LT: Posn: 01:06N – 103:32E, Around 7nm ENE of Pulau Karimun Besar, Indonesia.
Bosun on board a bulk carrier underway noticed five robbers armed with long knives on the poop deck. He informed the OOW who raised the alarm and crew mustered. The robbers assaulted some of the crew who came on deck to assist the bosun. The crew retaliated. The bosun was injured in the fight. As more crew arrived to assist the robbers escaped empty handed in their boat.",NA,"Bulk Carrier",NA,"imb"
106.897440592451,-5.90467061477606,"Boarded","Jakarta Anchorage","IDN","IDN",13.8767291976006,107.021250847,-5.92408619599991,"22.01.2015: 2220 LT: Posn: 05:50.6S – 106:55.8E, Jakarta Anchorage, Indonesia.
Duty oiler during routine rounds onboard an anchored ship noticed four robbers in the engine room. One of the robbers took him as hostage and threatened him with a knife. The remaining robbers stole engine spares and escaped. Alarm raised and all crew alerted. Port Authority informed.",NA,"Vehicle Carrier","Anchored","imb"
103.65,1.0333333333333,"Boarded","Around 5.9nm South of Pulau Nipah","IDN","IDN",18.6106228604871,103.743418816,0.893744208000044,"28.01.2015: 0600 LT: Posn: 01:02.5N - 103:39.0E, Around 5.9nm South of Pulau Nipah, Indonesia.
Five robbers boarded a bulk carrier underway, stole ship’s engine spares and escaped. Alarm raised and search initiated. All crew safe.",NA,"Bulk Carrier",NA,"imb"
125.28739929199,1.4109139016956,"Hijacked","Vicinity of Lembeh Island, North Sulawesi","IDN","IDN",2.2814733761581,125.267100457,1.41380442900004,"28.01.2015: 2230 LT: Vicinity of Lembeh island, north Sulawesi, Indonesia. Eight pirates on a fast boat boarded and hijacked a tanker underway. All crew were set adrift in a life raft and later saved by local fisherman. On 24.02.2015 the tanker was located grounded off Davao city, Philippines. The authorities are investigating.",NA,"Crude Tanker",NA,"imb"
106.91666666667,-6.0166666666667,"Boarded","Tanjung Priok Outer Roads, Jakarta","IDN","IDN",9.2343141964414,106.99903405,-6.00351327899995,"29.01.2015: 0050 LT: Posn: 06:01.2S – 106:55.1E, Tanjung Priok Outer Roads, Jakarta, Indonesia.
Two deck watchmen on routine rounds onboard an anchored bulk carrier noticed two robbers on the forecastle deck. They immediately informed the OOW who raised the alarm and crew mustered. Seeing the crew alertness, the robbers escaped with their accomplices in their boat. The crew members carried out a thorough search. Nothing stolen. The incident was reported to Port Control via VHF channel 12.",NA,"Bulk Carrier","Anchored","imb"
98.766666666667,3.9166666666667,"Boarded","Belawan Anchorage","IDN","IDN",8.67765826833836,98.7002687980001,3.87530434500007,"31.01.2015: 1530 LT: Posn: 03:55N – 098:46E, Belawan Anchorage, Indonesia.
Duty AB on routine rounds onboard an anchored bulk carrier noticed a child on the forecastle deck. He immediately informed the D/O who raised the alarm and crew mustered. Seeing the crew alertness, the child jumped overboard and swam to a nearby boat in which the AB noticed two other persons. On investigating it was noticed that the child had accessed the forecastle deck by climbing the anchor chain and crawling through the hawse pipe cover opening. Nothing stolen.",NA,"Bulk Carrier","Anchored","imb"
103.45,1.1511111111111,"Boarded","Around 2.7nm ENE of Pulau Karimun Kecil","IDN","IDN",7.08285107426601,103.389821811,1.13027578300006,"31.01.2015: 0505 LT: Posn: 01:09.4N – 103:27.2E, Around 2.7nm ENE of Pulau Karimun Kecil, Indonesia.
Five robbers armed with a short gun and knives boarded a bulk carrier underway and entered the engine room. The Chief Engineer noticed the robbers and informed bridge. Alarm raised and crew mustered. Incident reported to local authorities. Investigation revealed that ship’s engine spares were stolen. Upon arriving at Eastern Boarding Ground, the Singaporean Authorities boarded the vessel for investigation.",NA,"Bulk Carrier",NA,"imb"
114.46666666667,-3.6833333333333,"Boarded","Around 11nm from Entrance of Banjarmasin, Taboneo Anchorage","IDN","IDN",15.268976138325,114.59644616,-3.63787200299993,"12.02.2015: 2000 LT: Posn: 03:41S – 114:28E, Around 11nm from Entrance of Banjarmasin, Taboneo Anchorage, Indonesia.
Two robbers boarded an anchored bulk carrier using hooks attached with ropes. Duty crew spotted the robbers and informed the bridge. Alarm raised and crew mustered. Seeing the crew alertness, the robbers escaped in their boat. Upon investigation, it was found that two padlocks were broken but nothing stolen.",NA,"Bulk Carrier","Anchored","imb"
98.6933333333334,3.78833333333333,"Boarded","Berth 107, Belawan Port","IDN","IDN",2.57002015523391,98.710622592,3.80377838700008,"14.02.2015: 0254 LT: Posn: 03:47.3N - 098:41.9E, Berth 107, Belawan Port, Indonesia.
Ten robbers armed with knives boarded a berthed bulk carrier. Alarm raised and crew mustered. Local authorities boarded the vessel. Seeing the alerted authorities the robbers escaped with stolen ship’s cargoes.",NA,"Bulk Carrier","Berthed","imb"
103.433888888889,1.16722222222222,"Boarded","Around 2nm NE of Pulau Karimun Kecil","IDN","IDN",6.38314855446173,103.389821811,1.13027578300006,"21.02.2015: 0515 LT: Posn: 01:10.2N - 103:26.2E, Around 2nm NE of Pulau Karimun Kecil, Indonesia.
Duty engine crew onboard a bulk carrier underway noticed two robbers in the engine room. He immediately informed the bridge. Alarm raised and crew mustered. Seeing the crew alertness, the robbers escaped without stealing anything.",NA,"Bulk Carrier",NA,"imb"
103.466666666667,1.13333333333333,"Boarded","Around 3nm East of Pulau Karimun Kecil","IDN","IDN",8.46634597323617,103.391368035,1.12246328300006,"25.02.2015: 0430 LT: Posn: 01:08N - 103:28E, Around 3nm East of Pulau Karimun Kecil, Indonesia.
Three robbers boarded a bulk carrier underway. Alarm raised and crew mustered. Seeing the crew alertness, the robbers escaped empty handed.",NA,"Bulk Carrier",NA,"imb"
103.6,1.0677777777778,"Boarded","Around 5nm SW of Pulau Nipah","IDN","IDN",18.4896697990449,103.443125847,1.01276276200008,"25.02.2015: 0615 LT: Posn: 01:04.4N – 103:36.4E, Around 5nm SW of Pulau Nipah, Indonesia.
Four robbers armed with long knives boarded a bulk carrier underway. 4/E noticed the robbers and informed the bridge who raised the alarm, sent SSAS alert and crew mustered. The robbers escaped upon hearing the alarm and seeing the crew alertness. A search was carried out throughout the ship and the generator spares were reported stolen. When the ship arrived and dropped anchor at Singapore, the police boarded for investigation.",NA,"Bulk Carrier",NA,"imb"
103.566666666667,1.06666666666667,"Boarded","Around 8.4nm NE of Pulau Karimun Besar","IDN","IDN",14.9865220947885,103.443125847,1.01276276200008,"25.02.2015: 0305 LT: Posn: 01:04N - 103:34E, Around 8.4nm NE of Pulau Karimun Besar, Indonesia.
While underway, the third engineer on board a container ship noticed three robbers in the engine room. He immediately informed the Master. Alarm raised and crew mustered. Upon investigation, no robbers were found and nothing was reported stolen.",NA,"Container",NA,"imb"
105.83333333333,1.7175,"Hijacked","Around 37nm South of Pulau Repong","IDN","IDN",120.953031476304,106.237803582,2.73285553600005,"09.03.2015: 2108 UTC: Posn: 01:43N – 105:50E, Around 37nm South of Pulau Repong, Indonesia.
Seven pirates, in a speed boat, wearing masks and armed with guns and long knives boarded and hijacked a product tanker underway. They took hostage the crew members, damaged all the communication and navigational equipment, transferred the MFO cargo into another vessel and escaped. One crew suffered minor injury during the incident. The Owners informed the MMEA who dispatched their vessel for investigations.",NA,"Product Tanker",NA,"imb"
101.48333333333,1.7002777777778,"Boarded","Dumai Inner Anchorage","IDN","IDN",2.68921656483651,101.494476759,1.67869700700004,"20.03.2015: 0335 LT: Posn: 01:42.1N – 101:29.4E, Dumai Inner Anchorage, Indonesia.
Eight robbers in a small craft armed with long knives approached an anchored product tanker. Five robbers managed to board the tanker and entered into the engine room. Duty crew on routine rounds noticed the robbers and raised the alarm. Seeing the crew alertness, the robbers escaped in their boat with their accomplices. Crew mustered and made a search throughout the tanker and found ship’s engine spares were stolen. Port control informed.",NA,"Product Tanker","Anchored","imb"
98.75,3.9333333333333,"Boarded","Belawan Anchorage","IDN","IDN",8.41022811317937,98.6766198010001,3.91454693300005,"21.03.2015: 0230 LT: Posn: 03:56N – 098:45E, Belawan Anchorage, Indonesia.
Five robbers armed with a gun and knives boarded an anchored bulk carrier. They took hostage the duty AB and tied him up. The robbers stole ship's stores from the paint locker and escaped. The AB managed to untie himself and informed bridge who raised the alarm. Crew mustered and a search was carried out.",NA,"Bulk Carrier","Anchored","imb"
103.96666666667,1.2166666666667,"Boarded","Singapore Straits","IDN","IDN",7.18900751349195,104.019216342,1.17885976800005,"21.03.2015: 0100 LT: Posn: 01:13.6N - 103:58.3E, Singapore Straits.
Four robbers boarded a bulk carrier underway. Duty Engineer spotted the robbers and informed the bridge. Alarm raised, crew mustered and Master informed the VTIS. Seeing the crew alertness, the robbers escaped empty handed. Singapore Coast Guard boarded the vessel for investigation. All crew safe.",NA,"Bulk Carrier",NA,"imb"
103.56666666667,1.1166666666667,"Boarded","Around 5nm WSW of Nipah Island","IDN","IDN",17.1320798793558,103.431407097,1.04271067900004,"21.03.2015: 0530 LT: Posn: 01:07N - 103:34E, Around 5nm WSW of Nipah Island, Indonesia.
Seven robbers armed with knives boarded a container ship underway. They robbed the 2/E of his personal belongings, tied him and escaped. The duty wiper on routine rounds noticed the 2/E and released him. The Master informed the VTIS. Singapore Coast Guard boarded the vessel for investigation. All crew safe.",NA,"Container",NA,"imb"
103.58333333333,1.0875,"Boarded","Around 5nm SW of Nipah Island","IDN","IDN",17.6197993617677,103.431407097,1.04271067900004,"29.03.2015: 0330 LT: Posn: 01:05N - 103:35E, Around 5nm SW of Nipah Island, Indonesia.
Ship’s crew noticed three robbers on the poop deck.  Alarm raised, crew mustered on the bridge and all water tight doors locked. A search was carried out and engine spares were discovered missing. VTIS informed.",NA,"Bunkering Tanker",NA,"imb"
103.43333333333,1.1666666666667,"Boarded","Around 2nm NE of Pulau Karimun Kecil","IDN","IDN",6.29632786110305,103.389821811,1.13027578300006,"29.03.2015: 0445 LT: Posn: 01:10N – 103:26E, Around 2nm NE of Pulau Karimun Kecil, Indonesia.
Six robbers armed with long knives in a narrow wooden craft boarded a bulk carrier underway using a rope attached with a hook. Duty crew noticed the robbers stealing engine spares and raised the alarm. Crew mustered. Upon hearing the alarm, the robbers escaped with the stolen spares in their boat. VTIS Singapore and Indonesian Navy were informed. An Indonesian naval  vessel approached the tanker for assistance. Upon arrival Singapore the Coast Guard boarded for investigation.",NA,"Bulk Carrier",NA,"imb"
104.65,1.45,"Boarded","Around 14nm NNE of Tg. Berakit, Pulau Bintan","IDN","IDN",26.1747195270737,104.575694207,1.22540924700007,"30.03.2015: 0100 LT: Posn: 01:27N – 104:39E, Around 14nm NNE of Tg. Berakit, Pulau Bintan, Indonesia.
Robbers armed with knives boarded an anchored bulk carrier and entered the steering gear room. The robbers stole ship’s generator spares and escaped. The theft was noticed during routine rounds.",NA,"Bulk Carrier","Anchored","imb"
103.516666666667,1.1,"Boarded","Around 7nm NE of Pulau Karimun Besar","IDN","IDN",11.409548722435,103.431407097,1.04271067900004,"30.03.2015: 0410 LT: Posn: 01:06N - 103:31E, Around 7nm NE of Pulau Karimun Besar, Indonesia.
While transiting Singapore Straits the third engineer onboard a tanker noticed an unknown person. He immediately informed the Master who raised the general alarm followed by PA announcement. All crew mustered on the bridge. A search was carried out throughout the ship. No unauthorised person found onboard. Singapore VTIS informed.",NA,"Product Tanker",NA,"imb"
107.533333333333,2.15,"Hijacked","Around 62nm North of Pulau Uwi","IDN","IDN",94.8993437103427,107.756114129,2.97846100500004,"01.04.2015: 1303 UTC: Posn: 02:09.50N – 107:32.32E, Around 62nm North of Pulau Uwi, Indonesia.
Around 15-25 pirates armed with pistols boarded and hijacked a product tanker underway. They took hostage all crew members, damaged all the equipment and stole crew personal belongings. The pirates also transferred the ship’s cargo into another vessel and escaped. All crew are safe and the tanker is sailing to a safe port.",NA,"Product Tanker",NA,"imb"
103.65,1.05,"Boarded","Around 5.53nm South of Pulau Nipah","IDN","IDN",20.1653602472748,103.743418816,0.893744208000044,"02.04.2015: 0536 LT: Posn: 01:03N - 103:39E, Around 5.53nm South of Pulau Nipah, Indonesia.
Two robbers boarded a tanker underway. Alarm raised and crew mustered. Seeing the crew alertness, the robbers escaped empty handed.",NA,"Crude Tanker",NA,"imb"
104.616666666667,1.41666666666667,"Boarded","Around 12nm NNE of Bintan Island","IDN","IDN",21.6342571490879,104.575694207,1.22540924700007,"11.04.2015: 0350 LT: Posn: 01:25N - 104:37E, Around 12nm NNE of Bintan Island, Indonesia.
Duty AB onboard an anchored bulk carrier noticed robbers on the poop deck. He immediately informed the duty officer. Alarm raised and crew alerted. Seeing the crew alertness, the robbers escaped empty handed.",NA,"Bulk Carrier","Anchored","imb"
103.666666666667,1.05,"Boarded","Around 4.6nm SSE of Nipah Island","IDN","IDN",19.2744846926223,103.743418816,0.893744208000044,"16.04.2015: 0230 LT: Posn: 01:03N - 103:40E, Around 4.6nm SSE of Nipah Islands, Indonesia.
Five robbers armed with knives boarded a bulk carrier underway and entered the engine room store unnoticed. Duty oiler on routine rounds was threatened with a knife and tied up. The third engineer noticed the robbers and raised the alarm resulting in the robbers escaping with stolen ship's stores. VTIS informed. Singapore Coast Guard boarded the vessel for investigation.",NA,"Bulk Carrier",NA,"imb"
103.75,1.1180555555556,"Boarded","Around 2.6nm ENE of Pulau Takong Kecil","IDN","IDN",15.7144615781047,103.844737175,1.01268138200004,"18.04.2015: 0335 LT: Posn: 01:07.5N – 103:45.5E, Around 2.6nm ENE of Pulau Takong Kecil, Indonesia.
Four robbers armed with machetes in a small wooden speedboat boarded a tanker underway using a rope attached with a hook. Duty engine crew spotted the robbers hiding behind the boiler and raised the alarm. Crew mustered. The robbers escaped immediately upon hearing the alarm and seeing the crew alertness. A search was carried out throughout the tanker and found nothing stolen. IFC Singapore informed.",NA,"Product Tanker",NA,"imb"
103.666666666667,1.06666666666667,"Boarded","Around 5nm South of Pulau Nipah","IDN","IDN",20.4194068582902,103.8388778,1.00299713700008,"20.04.2015: 0410 LT: Posn: 01:04N – 103:40E, Around 5nm South of Pulau Nipah, Indonesia.
Four robbers armed with long knives boarded a tanker underway. Duty crew noticed the robbers in the engine room and raised the alarm. Upon hearing the alarm and seeing the crew alertness, the robbers escaped empty handed. VTIS informed.",NA,"Crude Tanker",NA,"imb"
104.03333333333,1.2511111111111,"Boarded","Around 4nm North of Batam Island","IDN","IDN",6.9954257197641,104.030935092,1.18789297100005,"22.04.2015: 0330 LT: Posn: 01:15.4N – 104:02.2E, Around 4nm North of  Batam Island, Indonesia.
While underway, five robbers were spotted in the engine room. Alarm raised and crew alerted. Seeing the alerted crew the robbers escaped empty handed. All crew safe.",NA,"Bulk Carrier",NA,"imb"
104.116666666667,1.25,"Boarded","Singapore Straits","IDN","IDN",6.85337150158436,104.103200717,1.18952057500007,"26.04.2015: 0150 LT: Posn: 01:15N – 104:07E, Singapore Straits.
Two robbers boarded a bulk carrier underway. Master immediately raised the alarm and crew mustered. Upon hearing the alarm and seeing the crew alertness, the robbers escaped empty handed. VTIS Singapore informed.",NA,"Bulk Carrier",NA,"imb"
104.116666666667,1.23333333333333,"Attempted","Singapore Straits","IDN","IDN",5.07110268606367,104.103200717,1.18952057500007,"27.04.2015: 0230 LT: Posn: 01:14N - 104:07E, Singapore Straits.
Six persons armed with guns and long knives in a fast unlit boat approached a container ship underway. As the boat came closer to the ship, the Master raised the alarm, all crew mustered and the duty AB directed the Aldis Lamp towards the boat resulting in the persons moving away. Singapore VTIS informed.",NA,"Container",NA,"imb"
101.4,1.71666666666667,"Attempted","Dumai Anchorage","IDN","IDN",2.20198575820857,101.39730879,1.73639557500007,"01.05.2015: 0410 LT: Posn: 01:43N - 101:24E, Dumai Anchorage, Indonesia.
Duty motorman onboard an anchored product tanker noticed a small boat with five persons roaming around the vessel. After a while the persons attempted to board the vessel from the poop deck. Alarm raised and crew mustered. Seeing the crew alertness, the persons jumped into the water and escaped. Nothing is stolen.",NA,"Product Tanker","Anchored","imb"
